CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,SMPLOCCD,MEASYEAR,CONDID,DUFFDEP,LITTDEP,FUELDEP,CREATED_DATE,MODIFIED_DATE,DLF_SAMPLE_METHOD,DUFF_METHOD,DUFF_NONSAMPLE_REASN_CD,LITTER_METHOD,LITTER_NONSAMPLE_REASN_CD,FUELBED_METHOD,FUELBED_NONSAMPLE_REASN_CD,DL_STATUS_CD
618824626126144,480539976489998,2018,72,97,51,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824630126144,480539976489998,2018,72,97,51,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824629126144,480539976489998,2018,72,97,51,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824633126144,480539976489998,2018,72,97,51,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824627126144,480539976489998,2018,72,97,51,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824631126144,480539976489998,2018,72,97,51,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824628126144,480539976489998,2018,72,97,51,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623701290487,480540051489998,2018,72,97,52,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623695290487,480540051489998,2018,72,97,52,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623699290487,480540051489998,2018,72,97,52,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623698290487,480540051489998,2018,72,97,52,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623702290487,480540051489998,2018,72,97,52,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623696290487,480540051489998,2018,72,97,52,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623700290487,480540051489998,2018,72,97,52,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623697290487,480540051489998,2018,72,97,52,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826106126144,480540069489998,2018,72,97,53,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826100126144,480540069489998,2018,72,97,53,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826104126144,480540069489998,2018,72,97,53,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826103126144,480540069489998,2018,72,97,53,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826107126144,480540069489998,2018,72,97,53,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826101126144,480540069489998,2018,72,97,53,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826105126144,480540069489998,2018,72,97,53,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623281290487,480539999489998,2018,72,97,54,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826102126144,480540069489998,2018,72,97,53,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623283290487,480539999489998,2018,72,97,54,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623277290487,480539999489998,2018,72,97,54,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623280290487,480539999489998,2018,72,97,54,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623284290487,480539999489998,2018,72,97,54,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623278290487,480539999489998,2018,72,97,54,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623282290487,480539999489998,2018,72,97,54,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623279290487,480539999489998,2018,72,97,54,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824324126144,480539962489998,2018,72,97,55,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824318126144,480539962489998,2018,72,97,55,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824322126144,480539962489998,2018,72,97,55,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824321126144,480539962489998,2018,72,97,55,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824325126144,480539962489998,2018,72,97,55,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824319126144,480539962489998,2018,72,97,55,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824323126144,480539962489998,2018,72,97,55,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824320126144,480539962489998,2018,72,97,55,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824896126144,480539988489998,2018,72,97,56,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824890126144,480539988489998,2018,72,97,56,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824894126144,480539988489998,2018,72,97,56,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824893126144,480539988489998,2018,72,97,56,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824897126144,480539988489998,2018,72,97,56,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824891126144,480539988489998,2018,72,97,56,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824895126144,480539988489998,2018,72,97,56,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824892126144,480539988489998,2018,72,97,56,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826898126144,480540105489998,2018,72,97,57,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826892126144,480540105489998,2018,72,97,57,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826896126144,480540105489998,2018,72,97,57,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826895126144,480540105489998,2018,72,97,57,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826899126144,480540105489998,2018,72,97,57,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826893126144,480540105489998,2018,72,97,57,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826897126144,480540105489998,2018,72,97,57,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826894126144,480540105489998,2018,72,97,57,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826480126144,480540086489998,2018,72,97,58,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826474126144,480540086489998,2018,72,97,58,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826478126144,480540086489998,2018,72,97,58,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826477126144,480540086489998,2018,72,97,58,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826481126144,480540086489998,2018,72,97,58,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826475126144,480540086489998,2018,72,97,58,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826479126144,480540086489998,2018,72,97,58,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826476126144,480540086489998,2018,72,97,58,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824764126144,480539982489998,2018,72,97,59,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824758126144,480539982489998,2018,72,97,59,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824762126144,480539982489998,2018,72,97,59,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824761126144,480539982489998,2018,72,97,59,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824765126144,480539982489998,2018,72,97,59,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824759126144,480539982489998,2018,72,97,59,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824763126144,480539982489998,2018,72,97,59,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824760126144,480539982489998,2018,72,97,59,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618827514126144,480540133489998,2018,72,97,60,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:01,,3,2,,2,,,,1
618827508126144,480540133489998,2018,72,97,60,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:01,,3,2,,2,,,,1
618827512126144,480540133489998,2018,72,97,60,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:01,,3,2,,2,,,,1
618827511126144,480540133489998,2018,72,97,60,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:01,,3,2,,2,,,,1
618827515126144,480540133489998,2018,72,97,60,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:01,,3,2,,2,,,,1
618827509126144,480540133489998,2018,72,97,60,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:01,,3,2,,2,,,,1
618827513126144,480540133489998,2018,72,97,60,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:01,,3,2,,2,,,,1
618827510126144,480540133489998,2018,72,97,60,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:01,,3,2,,2,,,,1
809623635290487,480540039489998,2018,72,97,61,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623629290487,480540039489998,2018,72,97,61,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623633290487,480540039489998,2018,72,97,61,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623632290487,480540039489998,2018,72,97,61,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623636290487,480540039489998,2018,72,97,61,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623630290487,480540039489998,2018,72,97,61,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623634290487,480540039489998,2018,72,97,61,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623631290487,480540039489998,2018,72,97,61,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623481290487,480540022489998,2018,72,97,62,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623475290487,480540022489998,2018,72,97,62,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623479290487,480540022489998,2018,72,97,62,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623478290487,480540022489998,2018,72,97,62,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623482290487,480540022489998,2018,72,97,62,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623476290487,480540022489998,2018,72,97,62,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623480290487,480540022489998,2018,72,97,62,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623477290487,480540022489998,2018,72,97,62,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826414126144,480540083489998,2018,72,97,63,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826408126144,480540083489998,2018,72,97,63,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826412126144,480540083489998,2018,72,97,63,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826411126144,480540083489998,2018,72,97,63,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826415126144,480540083489998,2018,72,97,63,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826409126144,480540083489998,2018,72,97,63,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826413126144,480540083489998,2018,72,97,63,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826410126144,480540083489998,2018,72,97,63,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826788126144,480540100489998,2018,72,97,64,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826782126144,480540100489998,2018,72,97,64,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826786126144,480540100489998,2018,72,97,64,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826785126144,480540100489998,2018,72,97,64,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826789126144,480540100489998,2018,72,97,64,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826783126144,480540100489998,2018,72,97,64,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826787126144,480540100489998,2018,72,97,64,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618826784126144,480540100489998,2018,72,97,64,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824852126144,480539986489998,2018,72,97,65,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824846126144,480539986489998,2018,72,97,65,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824850126144,480539986489998,2018,72,97,65,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824849126144,480539986489998,2018,72,97,65,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824853126144,480539986489998,2018,72,97,65,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824847126144,480539986489998,2018,72,97,65,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824851126144,480539986489998,2018,72,97,65,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824848126144,480539986489998,2018,72,97,65,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623238290487,480539992489998,2018,72,97,66,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623239290487,480539992489998,2018,72,97,66,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623236290487,480539992489998,2018,72,97,66,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623240290487,480539992489998,2018,72,97,66,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623235290487,480539992489998,2018,72,97,66,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623233290487,480539992489998,2018,72,97,66,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623237290487,480539992489998,2018,72,97,66,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623234290487,480539992489998,2018,72,97,66,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824390126144,480539965489998,2018,72,97,67,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824384126144,480539965489998,2018,72,97,67,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824388126144,480539965489998,2018,72,97,67,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824387126144,480539965489998,2018,72,97,67,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824391126144,480539965489998,2018,72,97,67,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824385126144,480539965489998,2018,72,97,67,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824389126144,480539965489998,2018,72,97,67,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824386126144,480539965489998,2018,72,97,67,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824192126144,480539956489998,2018,72,97,68,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824186126144,480539956489998,2018,72,97,68,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824190126144,480539956489998,2018,72,97,68,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824189126144,480539956489998,2018,72,97,68,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824193126144,480539956489998,2018,72,97,68,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824187126144,480539956489998,2018,72,97,68,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824191126144,480539956489998,2018,72,97,68,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824188126144,480539956489998,2018,72,97,68,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824522126144,480539971489998,2018,72,97,69,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824516126144,480539971489998,2018,72,97,69,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824520126144,480539971489998,2018,72,97,69,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824519126144,480539971489998,2018,72,97,69,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824523126144,480539971489998,2018,72,97,69,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824517126144,480539971489998,2018,72,97,69,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824521126144,480539971489998,2018,72,97,69,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825796126144,480540050489998,2018,72,97,70,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824518126144,480539971489998,2018,72,97,69,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825798126144,480540050489998,2018,72,97,70,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825792126144,480540050489998,2018,72,97,70,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825795126144,480540050489998,2018,72,97,70,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825799126144,480540050489998,2018,72,97,70,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825793126144,480540050489998,2018,72,97,70,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825797126144,480540050489998,2018,72,97,70,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825794126144,480540050489998,2018,72,97,70,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824258126144,480539959489998,2018,72,97,71,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824252126144,480539959489998,2018,72,97,71,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824256126144,480539959489998,2018,72,97,71,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824255126144,480539959489998,2018,72,97,71,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824259126144,480539959489998,2018,72,97,71,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824253126144,480539959489998,2018,72,97,71,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824257126144,480539959489998,2018,72,97,71,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618824254126144,480539959489998,2018,72,97,71,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825556126144,480540034489998,2018,72,97,72,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825550126144,480540034489998,2018,72,97,72,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825554126144,480540034489998,2018,72,97,72,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825553126144,480540034489998,2018,72,97,72,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825557126144,480540034489998,2018,72,97,72,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825551126144,480540034489998,2018,72,97,72,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825555126144,480540034489998,2018,72,97,72,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825552126144,480540034489998,2018,72,97,72,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825028126144,480539996489998,2018,72,97,73,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825022126144,480539996489998,2018,72,97,73,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825026126144,480539996489998,2018,72,97,73,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825025126144,480539996489998,2018,72,97,73,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825029126144,480539996489998,2018,72,97,73,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825023126144,480539996489998,2018,72,97,73,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825027126144,480539996489998,2018,72,97,73,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825024126144,480539996489998,2018,72,97,73,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825094126144,480540002489998,2018,72,97,74,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825088126144,480540002489998,2018,72,97,74,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825092126144,480540002489998,2018,72,97,74,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825091126144,480540002489998,2018,72,97,74,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825095126144,480540002489998,2018,72,97,74,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825089126144,480540002489998,2018,72,97,74,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825093126144,480540002489998,2018,72,97,74,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825090126144,480540002489998,2018,72,97,74,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623525290487,480540029489998,2018,72,97,75,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623519290487,480540029489998,2018,72,97,75,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623523290487,480540029489998,2018,72,97,75,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623522290487,480540029489998,2018,72,97,75,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623526290487,480540029489998,2018,72,97,75,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623520290487,480540029489998,2018,72,97,75,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623524290487,480540029489998,2018,72,97,75,315,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
809623521290487,480540029489998,2018,72,97,75,360,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825732126144,480540047489998,2018,72,97,76,45,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825726126144,480540047489998,2018,72,97,76,90,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825730126144,480540047489998,2018,72,97,76,135,3,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825729126144,480540047489998,2018,72,97,76,180,2,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825733126144,480540047489998,2018,72,97,76,225,4,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
618825727126144,480540047489998,2018,72,97,76,270,1,2,2018,1,0.0,0.0,,2020-12-15 06:41:00,,3,2,,2,,,,1
