CN,STATECD,SUBP,SUBPTYP,PLT_CN,CONDID,PREV_PLT_CN,PREVCOND,SUBPTYP_PROP_CHNG,CREATED_DATE,MODIFIED_DATE
1737489410290487,72,4,1,249604329010854,1,249603729010854,1,1.0,2024-12-18 09:38:52,
1737489411290487,72,1,2,249604329010854,1,249603729010854,1,1.0,2024-12-18 09:38:52,
1737489412290487,72,2,2,249604329010854,1,249603729010854,1,1.0,2024-12-18 09:38:52,
1737489413290487,72,3,2,249604329010854,1,249603729010854,1,1.0,2024-12-18 09:38:52,
1737489414290487,72,4,2,249604329010854,1,249603729010854,1,1.0,2024-12-18 09:38:52,
1737489415290487,72,1,1,249604330010854,1,249603730010854,1,1.0,2024-12-18 09:38:52,
1737489416290487,72,2,1,249604330010854,1,249603730010854,1,1.0,2024-12-18 09:38:52,
1737489417290487,72,3,1,249604330010854,1,249603730010854,1,1.0,2024-12-18 09:38:52,
1737489418290487,72,4,1,249604330010854,2,249603730010854,2,1.0,2024-12-18 09:38:52,
1737489419290487,72,1,2,249604330010854,1,249603730010854,1,1.0,2024-12-18 09:38:52,
1737489420290487,72,2,2,249604330010854,1,249603730010854,1,1.0,2024-12-18 09:38:52,
1737489421290487,72,3,2,249604330010854,1,249603730010854,1,1.0,2024-12-18 09:38:52,
1737489422290487,72,4,2,249604330010854,2,249603730010854,2,1.0,2024-12-18 09:38:52,
1737489423290487,72,1,1,249604331010854,1,249603731010854,1,1.0,2024-12-18 09:38:52,
1737489424290487,72,2,1,249604331010854,1,249603731010854,1,1.0,2024-12-18 09:38:52,
1737489425290487,72,3,1,249604331010854,1,249603731010854,1,1.0,2024-12-18 09:38:52,
1737489426290487,72,4,1,249604331010854,1,249603731010854,1,1.0,2024-12-18 09:38:52,
1737489427290487,72,1,2,249604331010854,1,249603731010854,1,1.0,2024-12-18 09:38:52,
1737489428290487,72,2,2,249604331010854,1,249603731010854,1,1.0,2024-12-18 09:38:52,
1737489429290487,72,3,2,249604331010854,1,249603731010854,1,1.0,2024-12-18 09:38:52,
1737489430290487,72,4,2,249604331010854,1,249603731010854,1,1.0,2024-12-18 09:38:52,
1737489431290487,72,1,1,249604332010854,1,249603732010854,1,1.0,2024-12-18 09:38:52,
1737489432290487,72,2,1,249604332010854,1,249603732010854,1,1.0,2024-12-18 09:38:52,
1737489433290487,72,3,1,249604332010854,2,249603732010854,2,1.0,2024-12-18 09:38:52,
1737489434290487,72,4,1,249604332010854,1,249603732010854,1,1.0,2024-12-18 09:38:52,
1737489435290487,72,1,2,249604332010854,1,249603732010854,1,1.0,2024-12-18 09:38:52,
1737489436290487,72,2,2,249604332010854,1,249603732010854,1,1.0,2024-12-18 09:38:52,
1737489437290487,72,3,2,249604332010854,2,249603732010854,2,1.0,2024-12-18 09:38:52,
1737489438290487,72,4,2,249604332010854,1,249603732010854,1,1.0,2024-12-18 09:38:52,
1737489535290487,72,1,1,249604334010854,1,249603740010854,1,1.0,2024-12-18 09:38:52,
1737489536290487,72,2,1,249604334010854,1,249603740010854,1,1.0,2024-12-18 09:38:52,
1737489537290487,72,3,1,249604334010854,1,249603740010854,1,1.0,2024-12-18 09:38:52,
1737489538290487,72,4,1,249604334010854,1,249603740010854,1,1.0,2024-12-18 09:38:52,
1737489539290487,72,1,2,249604334010854,1,249603740010854,1,1.0,2024-12-18 09:38:52,
1737505495290487,72,1,2,249604709010854,1,254553284010854,1,1.0,2024-12-18 09:51:31,
1737505496290487,72,2,2,249604709010854,1,254553284010854,1,1.0,2024-12-18 09:51:31,
1737505497290487,72,3,2,249604709010854,1,254553284010854,1,1.0,2024-12-18 09:51:31,
1737505498290487,72,4,2,249604709010854,1,254553284010854,1,1.0,2024-12-18 09:51:31,
1737505499290487,72,1,1,249604710010854,1,254553285010854,1,1.0,2024-12-18 09:51:31,
1737505500290487,72,2,1,249604710010854,1,254553285010854,1,1.0,2024-12-18 09:51:31,
1737505501290487,72,3,1,249604710010854,1,254553285010854,1,1.0,2024-12-18 09:51:31,
1737505502290487,72,4,1,249604710010854,1,254553285010854,1,1.0,2024-12-18 09:51:31,
1737505503290487,72,1,2,249604710010854,1,254553285010854,1,1.0,2024-12-18 09:51:31,
1737505504290487,72,2,2,249604710010854,1,254553285010854,1,1.0,2024-12-18 09:51:31,
1737505505290487,72,3,2,249604710010854,1,254553285010854,1,1.0,2024-12-18 09:51:31,
1737505506290487,72,4,2,249604710010854,1,254553285010854,1,1.0,2024-12-18 09:51:31,
1737505507290487,72,1,1,249604711010854,1,254553286010854,1,1.0,2024-12-18 09:51:31,
1737505508290487,72,2,1,249604711010854,1,254553286010854,1,1.0,2024-12-18 09:51:31,
1737505509290487,72,3,1,249604711010854,1,254553286010854,1,1.0,2024-12-18 09:51:31,
1737505510290487,72,4,1,249604711010854,1,254553286010854,1,1.0,2024-12-18 09:51:31,
1737505511290487,72,1,2,249604711010854,1,254553286010854,1,1.0,2024-12-18 09:51:31,
1737505512290487,72,2,2,249604711010854,1,254553286010854,1,1.0,2024-12-18 09:51:31,
1737505513290487,72,3,2,249604711010854,1,254553286010854,1,1.0,2024-12-18 09:51:31,
1737505514290487,72,4,2,249604711010854,1,254553286010854,1,1.0,2024-12-18 09:51:31,
1737505515290487,72,1,1,249604712010854,1,254553287010854,1,1.0,2024-12-18 09:51:31,
1737505516290487,72,2,1,249604712010854,1,254553287010854,1,1.0,2024-12-18 09:51:31,
1737505517290487,72,3,1,249604712010854,1,254553287010854,1,1.0,2024-12-18 09:51:31,
1737505518290487,72,4,1,249604712010854,1,254553287010854,1,1.0,2024-12-18 09:51:31,
1737505519290487,72,1,2,249604712010854,1,254553287010854,1,1.0,2024-12-18 09:51:31,
1737505520290487,72,2,2,249604712010854,1,254553287010854,1,1.0,2024-12-18 09:51:31,
1737505521290487,72,3,2,249604712010854,1,254553287010854,1,1.0,2024-12-18 09:51:31,
1737505522290487,72,4,2,249604712010854,1,254553287010854,1,1.0,2024-12-18 09:51:31,
1737505523290487,72,1,1,249604713010854,1,254553288010854,1,1.0,2024-12-18 09:51:31,
1737505524290487,72,2,1,249604713010854,1,254553288010854,1,1.0,2024-12-18 09:51:31,
1737505525290487,72,3,1,249604713010854,1,254553288010854,1,1.0,2024-12-18 09:51:31,
1737505526290487,72,4,1,249604713010854,1,254553288010854,1,1.0,2024-12-18 09:51:31,
1737505527290487,72,1,2,249604713010854,1,254553288010854,1,1.0,2024-12-18 09:51:31,
1737505528290487,72,2,2,249604713010854,1,254553288010854,1,1.0,2024-12-18 09:51:31,
1737505529290487,72,3,2,249604713010854,1,254553288010854,1,1.0,2024-12-18 09:51:31,
1737505530290487,72,4,2,249604713010854,1,254553288010854,1,1.0,2024-12-18 09:51:31,
1737505531290487,72,1,1,249604714010854,1,254553289010854,1,1.0,2024-12-18 09:51:31,
1737505532290487,72,2,1,249604714010854,1,254553289010854,1,1.0,2024-12-18 09:51:31,
1737505533290487,72,3,1,249604714010854,1,254553289010854,1,1.0,2024-12-18 09:51:31,
1737505534290487,72,4,1,249604714010854,1,254553289010854,1,1.0,2024-12-18 09:51:31,
1737505535290487,72,1,2,249604714010854,1,254553289010854,1,1.0,2024-12-18 09:51:31,
1737505536290487,72,2,2,249604714010854,1,254553289010854,1,1.0,2024-12-18 09:51:31,
1737506288290487,72,1,1,249604787010854,1,254553362010854,1,1.0,2024-12-18 09:51:36,
1737506289290487,72,2,1,249604787010854,1,254553362010854,1,1.0,2024-12-18 09:51:36,
1737506290290487,72,3,1,249604787010854,1,254553362010854,1,1.0,2024-12-18 09:51:36,
1737506291290487,72,4,1,249604787010854,1,254553362010854,1,1.0,2024-12-18 09:51:36,
1737506292290487,72,1,2,249604787010854,1,254553362010854,1,1.0,2024-12-18 09:51:36,
1737506293290487,72,2,2,249604787010854,1,254553362010854,1,1.0,2024-12-18 09:51:36,
1737506294290487,72,3,2,249604787010854,1,254553362010854,1,1.0,2024-12-18 09:51:36,
1737506295290487,72,4,2,249604787010854,1,254553362010854,1,1.0,2024-12-18 09:51:36,
1737506296290487,72,1,1,249604788010854,1,254553363010854,1,1.0,2024-12-18 09:51:36,
1737506297290487,72,2,1,249604788010854,1,254553363010854,1,1.0,2024-12-18 09:51:36,
1737506298290487,72,3,1,249604788010854,1,254553363010854,1,1.0,2024-12-18 09:51:36,
1737506299290487,72,4,1,249604788010854,1,254553363010854,1,1.0,2024-12-18 09:51:36,
1737506300290487,72,1,2,249604788010854,1,254553363010854,1,1.0,2024-12-18 09:51:36,
1737506301290487,72,2,2,249604788010854,1,254553363010854,1,1.0,2024-12-18 09:51:36,
1737506302290487,72,3,2,249604788010854,1,254553363010854,1,1.0,2024-12-18 09:51:36,
1737506303290487,72,4,2,249604788010854,1,254553363010854,1,1.0,2024-12-18 09:51:36,
1737506304290487,72,1,1,249604789010854,1,254553364010854,1,1.0,2024-12-18 09:51:36,
1737506305290487,72,2,1,249604789010854,1,254553364010854,1,1.0,2024-12-18 09:51:36,
1737506306290487,72,3,1,249604789010854,1,254553364010854,1,1.0,2024-12-18 09:51:36,
1737506307290487,72,4,1,249604789010854,1,254553364010854,1,1.0,2024-12-18 09:51:36,
1737506308290487,72,1,2,249604789010854,1,254553364010854,1,1.0,2024-12-18 09:51:36,
1737506309290487,72,2,2,249604789010854,1,254553364010854,1,1.0,2024-12-18 09:51:36,
1737506310290487,72,3,2,249604789010854,1,254553364010854,1,1.0,2024-12-18 09:51:36,
1737506311290487,72,4,2,249604789010854,1,254553364010854,1,1.0,2024-12-18 09:51:36,
1737506312290487,72,1,1,249604790010854,1,254553365010854,1,1.0,2024-12-18 09:51:36,
1737506313290487,72,2,1,249604790010854,1,254553365010854,1,1.0,2024-12-18 09:51:36,
1737506314290487,72,3,1,249604790010854,1,254553365010854,1,1.0,2024-12-18 09:51:36,
1737506315290487,72,4,1,249604790010854,1,254553365010854,1,1.0,2024-12-18 09:51:36,
1737506316290487,72,1,2,249604790010854,1,254553365010854,1,1.0,2024-12-18 09:51:36,
1737506317290487,72,2,2,249604790010854,1,254553365010854,1,1.0,2024-12-18 09:51:36,
1737506318290487,72,3,2,249604790010854,1,254553365010854,1,1.0,2024-12-18 09:51:36,
1737506319290487,72,4,2,249604790010854,1,254553365010854,1,1.0,2024-12-18 09:51:36,
1737506320290487,72,1,1,249604791010854,1,254553366010854,1,1.0,2024-12-18 09:51:36,
1737506321290487,72,2,1,249604791010854,1,254553366010854,1,1.0,2024-12-18 09:51:36,
1737506322290487,72,3,1,249604791010854,1,254553366010854,1,1.0,2024-12-18 09:51:36,
1737506323290487,72,4,1,249604791010854,1,254553366010854,1,1.0,2024-12-18 09:51:36,
1737506324290487,72,1,2,249604791010854,1,254553366010854,1,1.0,2024-12-18 09:51:36,
1737506325290487,72,2,2,249604791010854,1,254553366010854,1,1.0,2024-12-18 09:51:36,
1737506326290487,72,3,2,249604791010854,1,254553366010854,1,1.0,2024-12-18 09:51:36,
1737506327290487,72,4,2,249604791010854,1,254553366010854,1,1.0,2024-12-18 09:51:36,
1737499436290487,72,3,2,249604451010854,1,249603936010854,1,1.0,2024-12-18 09:45:30,
1737499437290487,72,4,2,249604451010854,1,249603936010854,1,1.0,2024-12-18 09:45:30,
1737499446290487,72,1,1,249604452010854,1,249603939010854,1,1.0,2024-12-18 09:45:30,
1737499447290487,72,2,1,249604452010854,1,249603939010854,1,1.0,2024-12-18 09:45:30,
1737499448290487,72,3,1,249604452010854,1,249603939010854,1,1.0,2024-12-18 09:45:30,
1737499449290487,72,4,1,249604452010854,1,249603939010854,1,1.0,2024-12-18 09:45:30,
1737499450290487,72,1,2,249604452010854,1,249603939010854,1,1.0,2024-12-18 09:45:30,
1737499451290487,72,2,2,249604452010854,1,249603939010854,1,1.0,2024-12-18 09:45:30,
1737499452290487,72,3,2,249604452010854,1,249603939010854,1,1.0,2024-12-18 09:45:30,
1737499453290487,72,4,2,249604452010854,1,249603939010854,1,1.0,2024-12-18 09:45:30,
1737499656290487,72,1,1,249604453010854,1,249603941010854,1,1.0,2024-12-18 09:45:32,
1737499657290487,72,2,1,249604453010854,1,249603941010854,1,0.3114,2024-12-18 09:45:32,
1737499658290487,72,2,1,249604453010854,2,249603941010854,2,0.6886,2024-12-18 09:45:32,
1737499659290487,72,3,1,249604453010854,3,249603941010854,3,1.0,2024-12-18 09:45:32,
1737499660290487,72,4,1,249604453010854,1,249603941010854,1,1.0,2024-12-18 09:45:32,
1737499661290487,72,1,2,249604453010854,1,249603941010854,1,1.0,2024-12-18 09:45:32,
1737499662290487,72,2,2,249604453010854,2,249603941010854,2,1.0,2024-12-18 09:45:32,
1737499663290487,72,3,2,249604453010854,3,249603941010854,3,1.0,2024-12-18 09:45:32,
1737499664290487,72,4,2,249604453010854,1,249603941010854,1,1.0,2024-12-18 09:45:32,
1737499666290487,72,1,1,249604454010854,1,249603942010854,1,0.5937,2024-12-18 09:45:33,
1737499667290487,72,1,1,249604454010854,1,249603942010854,2,0.4063,2024-12-18 09:45:33,
1737499668290487,72,2,1,249604454010854,3,249603942010854,2,1.0,2024-12-18 09:45:33,
1737499669290487,72,3,1,249604454010854,2,249603942010854,1,1.0,2024-12-18 09:45:33,
1737499670290487,72,4,1,249604454010854,1,249603942010854,3,1.0,2024-12-18 09:45:33,
1737499673290487,72,1,2,249604454010854,1,249603942010854,1,0.594,2024-12-18 09:45:34,
1737499674290487,72,1,2,249604454010854,1,249603942010854,2,0.406,2024-12-18 09:45:34,
1737499675290487,72,2,2,249604454010854,3,249603942010854,2,1.0,2024-12-18 09:45:34,
1737499676290487,72,3,2,249604454010854,2,249603942010854,1,1.0,2024-12-18 09:45:34,
1737499677290487,72,4,2,249604454010854,1,249603942010854,3,1.0,2024-12-18 09:45:34,
1737499688290487,72,1,1,249604455010854,1,249603944010854,1,1.0,2024-12-18 09:45:36,
1737499689290487,72,2,1,249604455010854,1,249603944010854,1,1.0,2024-12-18 09:45:36,
1737499690290487,72,3,1,249604455010854,2,249603944010854,2,1.0,2024-12-18 09:45:36,
1737499691290487,72,4,1,249604455010854,1,249603944010854,1,0.235,2024-12-18 09:45:36,
1737499692290487,72,4,1,249604455010854,2,249603944010854,1,0.0507,2024-12-18 09:45:36,
1737499693290487,72,4,1,249604455010854,1,249603944010854,2,0.3044,2024-12-18 09:45:36,
1737499694290487,72,4,1,249604455010854,2,249603944010854,2,0.4099,2024-12-18 09:45:36,
1737499695290487,72,1,2,249604455010854,1,249603944010854,1,1.0,2024-12-18 09:45:36,
1737499696290487,72,2,2,249604455010854,1,249603944010854,1,1.0,2024-12-18 09:45:36,
1737499697290487,72,3,2,249604455010854,2,249603944010854,2,1.0,2024-12-18 09:45:36,
1737499698290487,72,4,2,249604455010854,2,249603944010854,2,1.0,2024-12-18 09:45:36,
1737499699290487,72,1,1,249604456010854,1,249603945010854,1,1.0,2024-12-18 09:45:36,
1737499700290487,72,2,1,249604456010854,1,249603945010854,1,1.0,2024-12-18 09:45:36,
1737499701290487,72,3,1,249604456010854,1,249603945010854,1,1.0,2024-12-18 09:45:36,
1737499702290487,72,4,1,249604456010854,1,249603945010854,1,1.0,2024-12-18 09:45:36,
1737499703290487,72,1,2,249604456010854,1,249603945010854,1,1.0,2024-12-18 09:45:36,
1737499704290487,72,2,2,249604456010854,1,249603945010854,1,1.0,2024-12-18 09:45:36,
1737499705290487,72,3,2,249604456010854,1,249603945010854,1,1.0,2024-12-18 09:45:36,
1737499706290487,72,4,2,249604456010854,1,249603945010854,1,1.0,2024-12-18 09:45:36,
1737499708290487,72,1,1,249604457010854,1,249603946010854,1,0.7833,2024-12-18 09:45:37,
1737499709290487,72,1,1,249604457010854,1,249603946010854,2,0.2167,2024-12-18 09:45:37,
1737499710290487,72,2,1,249604457010854,2,249603946010854,2,1.0,2024-12-18 09:45:37,
1737499711290487,72,3,1,249604457010854,1,249603946010854,1,1.0,2024-12-18 09:45:37,
1737499712290487,72,4,1,249604457010854,1,249603946010854,1,1.0,2024-12-18 09:45:37,
1737499713290487,72,1,2,249604457010854,1,249603946010854,1,1.0,2024-12-18 09:45:37,
1737499714290487,72,2,2,249604457010854,2,249603946010854,2,1.0,2024-12-18 09:45:37,
1737499715290487,72,3,2,249604457010854,1,249603946010854,1,1.0,2024-12-18 09:45:37,
1737499716290487,72,4,2,249604457010854,1,249603946010854,1,1.0,2024-12-18 09:45:37,
1737499717290487,72,1,1,249604458010854,1,249603947010854,1,1.0,2024-12-18 09:45:37,
1737499718290487,72,2,1,249604458010854,1,249603947010854,1,1.0,2024-12-18 09:45:37,
1737499719290487,72,3,1,249604458010854,1,249603947010854,1,1.0,2024-12-18 09:45:37,
1737499720290487,72,4,1,249604458010854,1,249603947010854,1,1.0,2024-12-18 09:45:37,
1737499721290487,72,1,2,249604458010854,1,249603947010854,1,1.0,2024-12-18 09:45:37,
1737499722290487,72,2,2,249604458010854,1,249603947010854,1,1.0,2024-12-18 09:45:37,
1737499723290487,72,3,2,249604458010854,1,249603947010854,1,1.0,2024-12-18 09:45:37,
1737499724290487,72,4,2,249604458010854,1,249603947010854,1,1.0,2024-12-18 09:45:37,
1737499734290487,72,1,1,249604459010854,1,249603950010854,1,1.0,2024-12-18 09:45:39,
1737499735290487,72,2,1,249604459010854,1,249603950010854,1,0.5663,2024-12-18 09:45:39,
1737499736290487,72,2,1,249604459010854,1,249603950010854,2,0.3592,2024-12-18 09:45:39,
1737499737290487,72,2,1,249604459010854,2,249603950010854,2,0.0745,2024-12-18 09:45:39,
1737499738290487,72,3,1,249604459010854,2,249603950010854,2,1.0,2024-12-18 09:45:39,
1737499739290487,72,4,1,249604459010854,1,249603950010854,1,1.0,2024-12-18 09:45:39,
1737499742290487,72,1,2,249604459010854,1,249603950010854,1,1.0,2024-12-18 09:45:40,
1737499743290487,72,2,2,249604459010854,1,249603950010854,1,0.4726,2024-12-18 09:45:40,
1737499744290487,72,2,2,249604459010854,1,249603950010854,2,0.5274,2024-12-18 09:45:40,
1737499745290487,72,3,2,249604459010854,2,249603950010854,2,1.0,2024-12-18 09:45:40,
1737499746290487,72,4,2,249604459010854,1,249603950010854,1,1.0,2024-12-18 09:45:40,
1737499747290487,72,1,1,249604460010854,1,249603951010854,1,1.0,2024-12-18 09:45:40,
1737499748290487,72,2,1,249604460010854,2,249603951010854,2,1.0,2024-12-18 09:45:40,
1737499749290487,72,3,1,249604460010854,2,249603951010854,2,1.0,2024-12-18 09:45:40,
1737499750290487,72,4,1,249604460010854,1,249603951010854,1,1.0,2024-12-18 09:45:40,
1737499751290487,72,1,2,249604460010854,1,249603951010854,1,1.0,2024-12-18 09:45:40,
1737499752290487,72,2,2,249604460010854,2,249603951010854,2,1.0,2024-12-18 09:45:40,
1737499753290487,72,3,2,249604460010854,2,249603951010854,2,1.0,2024-12-18 09:45:40,
1737499754290487,72,4,2,249604460010854,1,249603951010854,1,1.0,2024-12-18 09:45:40,
1737499755290487,72,1,1,249604461010854,1,249603953010854,1,1.0,2024-12-18 09:45:40,
1737499756290487,72,2,1,249604461010854,1,249603953010854,1,1.0,2024-12-18 09:45:40,
1737499757290487,72,3,1,249604461010854,1,249603953010854,1,1.0,2024-12-18 09:45:40,
1737499758290487,72,4,1,249604461010854,2,249603953010854,2,1.0,2024-12-18 09:45:40,
1737499759290487,72,1,2,249604461010854,1,249603953010854,1,1.0,2024-12-18 09:45:40,
1737499760290487,72,2,2,249604461010854,1,249603953010854,1,1.0,2024-12-18 09:45:40,
1737499761290487,72,3,2,249604461010854,1,249603953010854,1,1.0,2024-12-18 09:45:40,
1737499762290487,72,4,2,249604461010854,2,249603953010854,2,1.0,2024-12-18 09:45:40,
1737499815290487,72,1,2,249604462010854,1,249603954010854,1,1.0,2024-12-18 09:45:40,
1737499816290487,72,2,2,249604462010854,2,249603954010854,2,1.0,2024-12-18 09:45:40,
1737499817290487,72,3,2,249604462010854,2,249603954010854,2,1.0,2024-12-18 09:45:40,
1737499818290487,72,4,2,249604462010854,1,249603954010854,1,1.0,2024-12-18 09:45:40,
1737499811290487,72,1,1,249604462010854,1,249603954010854,1,1.0,2024-12-18 09:45:40,
1737499812290487,72,2,1,249604462010854,2,249603954010854,2,1.0,2024-12-18 09:45:40,
1737499813290487,72,3,1,249604462010854,2,249603954010854,2,1.0,2024-12-18 09:45:40,
1737499814290487,72,4,1,249604462010854,1,249603954010854,1,1.0,2024-12-18 09:45:40,
1737499827290487,72,1,1,249604464010854,1,249603956010854,1,1.0,2024-12-18 09:45:40,
1737499828290487,72,2,1,249604464010854,1,249603956010854,1,1.0,2024-12-18 09:45:40,
1737499829290487,72,3,1,249604464010854,2,249603956010854,1,1.0,2024-12-18 09:45:40,
1737499830290487,72,4,1,249604464010854,1,249603956010854,1,1.0,2024-12-18 09:45:40,
1737499831290487,72,1,2,249604464010854,1,249603956010854,1,1.0,2024-12-18 09:45:40,
1737499832290487,72,2,2,249604464010854,1,249603956010854,1,1.0,2024-12-18 09:45:40,
1737506824290487,72,1,1,249604856010854,1,254553429010854,1,1.0,2024-12-18 09:51:36,
1737506825290487,72,2,1,249604856010854,1,254553429010854,1,1.0,2024-12-18 09:51:36,
1737506826290487,72,3,1,249604856010854,1,254553429010854,1,1.0,2024-12-18 09:51:36,
1737506827290487,72,4,1,249604856010854,1,254553429010854,1,1.0,2024-12-18 09:51:36,
1737506828290487,72,1,2,249604856010854,1,254553429010854,1,1.0,2024-12-18 09:51:36,
1737506829290487,72,2,2,249604856010854,1,254553429010854,1,1.0,2024-12-18 09:51:36,
1737506830290487,72,3,2,249604856010854,1,254553429010854,1,1.0,2024-12-18 09:51:36,
1737506831290487,72,4,2,249604856010854,1,254553429010854,1,1.0,2024-12-18 09:51:36,
1737506832290487,72,1,1,249604857010854,1,254553430010854,1,1.0,2024-12-18 09:51:36,
1737506833290487,72,2,1,249604857010854,1,254553430010854,1,1.0,2024-12-18 09:51:36,
1737506834290487,72,3,1,249604857010854,1,254553430010854,1,1.0,2024-12-18 09:51:36,
1737506835290487,72,4,1,249604857010854,1,254553430010854,1,1.0,2024-12-18 09:51:36,
1737506836290487,72,1,2,249604857010854,1,254553430010854,1,1.0,2024-12-18 09:51:36,
1737506837290487,72,2,2,249604857010854,1,254553430010854,1,1.0,2024-12-18 09:51:36,
1737506838290487,72,3,2,249604857010854,1,254553430010854,1,1.0,2024-12-18 09:51:36,
1737506839290487,72,4,2,249604857010854,1,254553430010854,1,1.0,2024-12-18 09:51:36,
1737506840290487,72,1,1,249604858010854,1,254553431010854,1,1.0,2024-12-18 09:51:36,
1737506841290487,72,2,1,249604858010854,1,254553431010854,1,1.0,2024-12-18 09:51:36,
1737506842290487,72,3,1,249604858010854,1,254553431010854,1,1.0,2024-12-18 09:51:36,
1737506843290487,72,4,1,249604858010854,1,254553431010854,1,1.0,2024-12-18 09:51:36,
1737506844290487,72,1,2,249604858010854,1,254553431010854,1,1.0,2024-12-18 09:51:36,
1737506845290487,72,2,2,249604858010854,1,254553431010854,1,1.0,2024-12-18 09:51:36,
1737506846290487,72,3,2,249604858010854,1,254553431010854,1,1.0,2024-12-18 09:51:36,
1737506847290487,72,4,2,249604858010854,1,254553431010854,1,1.0,2024-12-18 09:51:36,
1737506848290487,72,1,1,249604859010854,1,254553432010854,1,1.0,2024-12-18 09:51:36,
1737506849290487,72,2,1,249604859010854,1,254553432010854,1,1.0,2024-12-18 09:51:36,
1737506850290487,72,3,1,249604859010854,1,254553432010854,1,1.0,2024-12-18 09:51:36,
1737506851290487,72,4,1,249604859010854,1,254553432010854,1,1.0,2024-12-18 09:51:36,
1737506852290487,72,1,2,249604859010854,1,254553432010854,1,1.0,2024-12-18 09:51:36,
1737506853290487,72,2,2,249604859010854,1,254553432010854,1,1.0,2024-12-18 09:51:36,
1737506854290487,72,3,2,249604859010854,1,254553432010854,1,1.0,2024-12-18 09:51:36,
1737506855290487,72,4,2,249604859010854,1,254553432010854,1,1.0,2024-12-18 09:51:36,
1737506856290487,72,1,1,249604860010854,1,254553433010854,1,1.0,2024-12-18 09:51:36,
1737506857290487,72,2,1,249604860010854,1,254553433010854,1,1.0,2024-12-18 09:51:36,
1737506858290487,72,3,1,249604860010854,1,254553433010854,1,1.0,2024-12-18 09:51:36,
1737506859290487,72,4,1,249604860010854,1,254553433010854,1,1.0,2024-12-18 09:51:36,
1737506860290487,72,1,2,249604860010854,1,254553433010854,1,1.0,2024-12-18 09:51:36,
1737506861290487,72,2,2,249604860010854,1,254553433010854,1,1.0,2024-12-18 09:51:36,
1737506862290487,72,3,2,249604860010854,1,254553433010854,1,1.0,2024-12-18 09:51:36,
1737506863290487,72,4,2,249604860010854,1,254553433010854,1,1.0,2024-12-18 09:51:36,
1737506864290487,72,1,1,249604861010854,1,254553434010854,1,1.0,2024-12-18 09:51:36,
1737506865290487,72,2,1,249604861010854,1,254553434010854,1,1.0,2024-12-18 09:51:36,
1737506866290487,72,3,1,249604861010854,1,254553434010854,1,1.0,2024-12-18 09:51:36,
1737506867290487,72,4,1,249604861010854,1,254553434010854,1,1.0,2024-12-18 09:51:36,
1737506868290487,72,1,2,249604861010854,1,254553434010854,1,1.0,2024-12-18 09:51:36,
1737506869290487,72,2,2,249604861010854,1,254553434010854,1,1.0,2024-12-18 09:51:36,
1737506870290487,72,3,2,249604861010854,1,254553434010854,1,1.0,2024-12-18 09:51:36,
1737506871290487,72,4,2,249604861010854,1,254553434010854,1,1.0,2024-12-18 09:51:36,
1737506872290487,72,1,1,249604862010854,1,254553435010854,1,1.0,2024-12-18 09:51:36,
1737506873290487,72,2,1,249604862010854,1,254553435010854,1,1.0,2024-12-18 09:51:36,
1737506874290487,72,3,1,249604862010854,1,254553435010854,1,1.0,2024-12-18 09:51:36,
1737506875290487,72,4,1,249604862010854,1,254553435010854,1,1.0,2024-12-18 09:51:36,
1737506876290487,72,1,2,249604862010854,1,254553435010854,1,1.0,2024-12-18 09:51:36,
1737506877290487,72,2,2,249604862010854,1,254553435010854,1,1.0,2024-12-18 09:51:36,
1737506878290487,72,3,2,249604862010854,1,254553435010854,1,1.0,2024-12-18 09:51:36,
1737506879290487,72,4,2,249604862010854,1,254553435010854,1,1.0,2024-12-18 09:51:36,
1737506880290487,72,1,1,249604863010854,1,254553436010854,1,1.0,2024-12-18 09:51:36,
1737506881290487,72,2,1,249604863010854,1,254553436010854,1,1.0,2024-12-18 09:51:36,
1737506882290487,72,3,1,249604863010854,1,254553436010854,1,1.0,2024-12-18 09:51:36,
1737506883290487,72,4,1,249604863010854,1,254553436010854,1,1.0,2024-12-18 09:51:36,
1737506884290487,72,1,2,249604863010854,1,254553436010854,1,1.0,2024-12-18 09:51:36,
1737506885290487,72,2,2,249604863010854,1,254553436010854,1,1.0,2024-12-18 09:51:36,
1737506886290487,72,3,2,249604863010854,1,254553436010854,1,1.0,2024-12-18 09:51:36,
1737506887290487,72,4,2,249604863010854,1,254553436010854,1,1.0,2024-12-18 09:51:36,
1737506888290487,72,1,1,249604864010854,1,254553437010854,1,1.0,2024-12-18 09:51:36,
1737506889290487,72,2,1,249604864010854,1,254553437010854,1,1.0,2024-12-18 09:51:36,
1737506890290487,72,3,1,249604864010854,1,254553437010854,1,1.0,2024-12-18 09:51:36,
1737506891290487,72,4,1,249604864010854,1,254553437010854,1,1.0,2024-12-18 09:51:36,
1737506892290487,72,1,2,249604864010854,1,254553437010854,1,1.0,2024-12-18 09:51:36,
1737506893290487,72,2,2,249604864010854,1,254553437010854,1,1.0,2024-12-18 09:51:36,
1737506894290487,72,3,2,249604864010854,1,254553437010854,1,1.0,2024-12-18 09:51:36,
1737506895290487,72,4,2,249604864010854,1,254553437010854,1,1.0,2024-12-18 09:51:36,
1737506896290487,72,1,1,249604865010854,1,254553438010854,1,1.0,2024-12-18 09:51:36,
