CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,CONDID,MEASYEAR,SMALLCT,MEDIUMCT,LARGECT,RSNCTCD,PILESCD,SMALL_TL_COND,SMALL_TL_PLOT,SMALL_TL_UNADJ,MEDIUM_TL_COND,MEDIUM_TL_PLOT,MEDIUM_TL_UNADJ,LARGE_TL_COND,LARGE_TL_PLOT,LARGE_TL_UNADJ,CREATED_DATE,MODIFIED_DATE,FWD_STATUS_CD,FWD_NONSAMPLE_REASN_CD,FWD_SAMPLE_METHOD,SLOPE
218175959020004,249604172010854,2006,72,1,6,150,1,1,2006,4,2,0,0,0,23.004282603408726,23.004282603408726,23.004282603408726,23.004282603408726,23.004282603408726,23.004282603408726,38.34047100568121,38.34047100568121,38.34047100568121,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175960020004,249604172010854,2006,72,1,6,150,2,1,2006,11,2,0,0,0,23.004282603408726,23.004282603408726,23.004282603408726,23.004282603408726,23.004282603408726,23.004282603408726,38.34047100568121,38.34047100568121,38.34047100568121,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175961020004,249604172010854,2006,72,1,6,150,3,1,2006,3,2,1,0,0,23.004282603408726,23.004282603408726,23.004282603408726,23.004282603408726,23.004282603408726,23.004282603408726,38.34047100568121,38.34047100568121,38.34047100568121,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175962020004,249604172010854,2006,72,1,6,150,4,1,2006,9,5,0,0,0,23.004282603408726,23.004282603408726,23.004282603408726,23.004282603408726,23.004282603408726,23.004282603408726,38.34047100568121,38.34047100568121,38.34047100568121,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175702020004,249604171010854,2006,72,1,8,150,1,1,2006,8,0,1,0,0,21.482359631405284,21.482359631405284,21.482359631405284,21.482359631405284,21.482359631405284,21.482359631405284,35.803932719008806,35.803932719008806,35.803932719008806,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175703020004,249604171010854,2006,72,1,8,150,2,1,2006,7,0,0,0,0,21.482359631405284,21.482359631405284,21.482359631405284,21.482359631405284,21.482359631405284,21.482359631405284,35.803932719008806,35.803932719008806,35.803932719008806,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175704020004,249604171010854,2006,72,1,8,150,3,1,2006,6,0,0,0,0,21.482359631405284,21.482359631405284,21.482359631405284,21.482359631405284,21.482359631405284,21.482359631405284,35.803932719008806,35.803932719008806,35.803932719008806,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175705020004,249604171010854,2006,72,1,8,150,4,1,2006,4,0,1,0,0,21.482359631405284,21.482359631405284,21.482359631405284,21.482359631405284,21.482359631405284,21.482359631405284,35.803932719008806,35.803932719008806,35.803932719008806,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175955020004,249604170010854,2006,72,1,13,150,1,1,2006,9,1,0,0,0,23.88348405414552,23.88348405414552,23.88348405414552,23.88348405414552,23.88348405414552,23.88348405414552,39.8058067569092,39.8058067569092,39.8058067569092,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175956020004,249604170010854,2006,72,1,13,150,2,1,2006,12,2,0,0,0,23.88348405414552,23.88348405414552,23.88348405414552,23.88348405414552,23.88348405414552,23.88348405414552,39.8058067569092,39.8058067569092,39.8058067569092,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175957020004,249604170010854,2006,72,1,13,150,3,1,2006,17,3,0,0,0,23.88348405414552,23.88348405414552,23.88348405414552,23.88348405414552,23.88348405414552,23.88348405414552,39.8058067569092,39.8058067569092,39.8058067569092,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175958020004,249604170010854,2006,72,1,13,150,4,1,2006,21,2,0,0,0,23.88348405414552,23.88348405414552,23.88348405414552,23.88348405414552,23.88348405414552,23.88348405414552,39.8058067569092,39.8058067569092,39.8058067569092,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175706020004,249604176010854,2006,72,9,1,150,1,1,2006,14,2,0,0,0,23.570888047992298,23.570888047992298,23.570888047992298,23.570888047992298,23.570888047992298,23.570888047992298,39.2848134133205,39.2848134133205,39.2848134133205,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175707020004,249604176010854,2006,72,9,1,150,2,1,2006,51,6,1,0,0,23.570888047992298,23.570888047992298,23.570888047992298,23.570888047992298,23.570888047992298,23.570888047992298,39.2848134133205,39.2848134133205,39.2848134133205,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175708020004,249604176010854,2006,72,9,1,150,3,1,2006,8,3,1,0,0,23.570888047992298,23.570888047992298,23.570888047992298,23.570888047992298,23.570888047992298,23.570888047992298,39.2848134133205,39.2848134133205,39.2848134133205,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175709020004,249604176010854,2006,72,9,1,150,4,1,2006,9,0,0,0,0,23.570888047992298,23.570888047992298,23.570888047992298,23.570888047992298,23.570888047992298,23.570888047992298,39.2848134133205,39.2848134133205,39.2848134133205,2013-10-21 14:55:35,2023-08-10 13:10:01,,,2,
218175963020004,249604177010854,2006,72,9,2,150,1,1,2006,5,0,1,0,0,22.274468702380805,22.274468702380805,22.274468702380805,22.274468702380805,22.274468702380805,22.274468702380805,37.12411450396801,37.12411450396801,37.12411450396801,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175964020004,249604177010854,2006,72,9,2,150,2,1,2006,8,2,0,0,0,22.274468702380805,22.274468702380805,22.274468702380805,22.274468702380805,22.274468702380805,22.274468702380805,37.12411450396801,37.12411450396801,37.12411450396801,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175965020004,249604177010854,2006,72,9,2,150,3,1,2006,8,0,0,0,0,22.274468702380805,22.274468702380805,22.274468702380805,22.274468702380805,22.274468702380805,22.274468702380805,37.12411450396801,37.12411450396801,37.12411450396801,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175966020004,249604177010854,2006,72,9,2,150,4,1,2006,6,1,1,0,0,22.274468702380805,22.274468702380805,22.274468702380805,22.274468702380805,22.274468702380805,22.274468702380805,37.12411450396801,37.12411450396801,37.12411450396801,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175968020004,249604181010854,2006,72,13,4,150,1,1,2006,11,4,3,0,0,22.68348405414552,22.68348405414552,22.68348405414552,22.68348405414552,22.68348405414552,22.68348405414552,37.8058067569092,37.8058067569092,37.8058067569092,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175969020004,249604181010854,2006,72,13,4,150,2,1,2006,0,0,1,0,0,22.68348405414552,22.68348405414552,22.68348405414552,22.68348405414552,22.68348405414552,22.68348405414552,37.8058067569092,37.8058067569092,37.8058067569092,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175970020004,249604181010854,2006,72,13,4,150,3,1,2006,8,2,2,0,0,22.68348405414552,22.68348405414552,22.68348405414552,22.68348405414552,22.68348405414552,22.68348405414552,37.8058067569092,37.8058067569092,37.8058067569092,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175971020004,249604181010854,2006,72,13,4,150,4,1,2006,4,3,0,0,0,22.68348405414552,22.68348405414552,22.68348405414552,22.68348405414552,22.68348405414552,22.68348405414552,37.8058067569092,37.8058067569092,37.8058067569092,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175710020004,249604183010854,2006,72,13,5,150,1,1,2006,15,4,4,0,0,22.268488994841338,22.268488994841338,22.268488994841338,22.268488994841338,22.268488994841338,22.268488994841338,37.11414832473556,37.11414832473556,37.11414832473556,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175711020004,249604183010854,2006,72,13,5,150,2,1,2006,8,1,1,0,0,22.268488994841338,22.268488994841338,22.268488994841338,22.268488994841338,22.268488994841338,22.268488994841338,37.11414832473556,37.11414832473556,37.11414832473556,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175712020004,249604183010854,2006,72,13,5,150,3,1,2006,2,0,0,0,0,22.268488994841338,22.268488994841338,22.268488994841338,22.268488994841338,22.268488994841338,22.268488994841338,37.11414832473556,37.11414832473556,37.11414832473556,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175713020004,249604183010854,2006,72,13,5,150,4,1,2006,9,3,1,0,0,22.268488994841338,22.268488994841338,22.268488994841338,22.268488994841338,22.268488994841338,22.268488994841338,37.11414832473556,37.11414832473556,37.11414832473556,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175967020004,249604180010854,2006,72,13,12,150,4,2,2006,19,0,2,0,0,5.970223141259935,23.970223141259936,23.970223141259936,5.970223141259935,23.970223141259936,23.970223141259936,9.950371902099892,39.95037190209989,39.95037190209989,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175972020004,249604184010854,2006,72,19,3,150,2,2,2006,2,0,0,0,0,5.970223141259935,23.970223141259936,23.970223141259936,5.970223141259935,23.970223141259936,23.970223141259936,9.950371902099892,39.95037190209989,39.95037190209989,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175973020004,249604188010854,2006,72,23,15,150,1,1,2006,8,2,1,0,0,23.27519920032907,23.27519920032907,23.27519920032907,23.27519920032907,23.27519920032907,23.27519920032907,38.79199866721511,38.79199866721511,38.79199866721511,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175974020004,249604188010854,2006,72,23,15,150,2,1,2006,10,3,1,0,0,23.27519920032907,23.27519920032907,23.27519920032907,23.27519920032907,23.27519920032907,23.27519920032907,38.79199866721511,38.79199866721511,38.79199866721511,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175975020004,249604188010854,2006,72,23,15,150,3,1,2006,11,4,0,0,0,23.27519920032907,23.27519920032907,23.27519920032907,23.27519920032907,23.27519920032907,23.27519920032907,38.79199866721511,38.79199866721511,38.79199866721511,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175976020004,249604188010854,2006,72,23,15,150,4,1,2006,12,2,0,0,0,23.27519920032907,23.27519920032907,23.27519920032907,23.27519920032907,23.27519920032907,23.27519920032907,38.79199866721511,38.79199866721511,38.79199866721511,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175715020004,249604189010854,2006,72,23,16,150,1,1,2006,18,4,2,0,0,21.46195077510951,21.46195077510951,21.46195077510951,21.46195077510951,21.46195077510951,21.46195077510951,35.769917958515855,35.769917958515855,35.769917958515855,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175716020004,249604189010854,2006,72,23,16,150,2,1,2006,9,2,2,0,0,21.46195077510951,21.46195077510951,21.46195077510951,21.46195077510951,21.46195077510951,21.46195077510951,35.769917958515855,35.769917958515855,35.769917958515855,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175717020004,249604189010854,2006,72,23,16,150,3,1,2006,3,0,0,0,0,21.46195077510951,21.46195077510951,21.46195077510951,21.46195077510951,21.46195077510951,21.46195077510951,35.769917958515855,35.769917958515855,35.769917958515855,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175718020004,249604189010854,2006,72,23,16,150,4,1,2006,6,4,1,0,0,21.46195077510951,21.46195077510951,21.46195077510951,21.46195077510951,21.46195077510951,21.46195077510951,35.769917958515855,35.769917958515855,35.769917958515855,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175977020004,249604190010854,2006,72,23,17,150,4,2,2006,27,4,2,0,0,5.820855000871991,23.82085500087199,23.82085500087199,5.820855000871991,23.82085500087199,23.82085500087199,9.70142500145332,39.701425001453316,39.701425001453316,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175714020004,249604187010854,2006,72,23,19,150,2,2,2006,12,1,0,0,0,5.746957711326909,23.746957711326907,23.746957711326907,5.746957711326909,23.746957711326907,23.746957711326907,9.578262852211514,39.578262852211516,39.578262852211516,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175719020004,249604191010854,2006,72,25,3,150,1,1,2006,24,0,0,0,0,23.704339055017513,23.704339055017513,23.704339055017513,23.704339055017513,23.704339055017513,23.704339055017513,39.50723175836252,39.50723175836252,39.50723175836252,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175720020004,249604191010854,2006,72,25,3,150,2,1,2006,13,3,1,0,0,23.704339055017513,23.704339055017513,23.704339055017513,23.704339055017513,23.704339055017513,23.704339055017513,39.50723175836252,39.50723175836252,39.50723175836252,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175724020004,249604194010854,2006,72,29,3,150,2,1,2006,7,0,0,0,0,22.980967994834568,22.980967994834568,22.980967994834568,22.980967994834568,22.980967994834568,22.980967994834568,38.30161332472428,38.30161332472428,38.30161332472428,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175721020004,249604191010854,2006,72,25,3,150,3,1,2006,6,1,0,0,0,23.704339055017513,23.704339055017513,23.704339055017513,23.704339055017513,23.704339055017513,23.704339055017513,39.50723175836252,39.50723175836252,39.50723175836252,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175722020004,249604191010854,2006,72,25,3,150,4,1,2006,15,1,0,0,0,23.704339055017513,23.704339055017513,23.704339055017513,23.704339055017513,23.704339055017513,23.704339055017513,39.50723175836252,39.50723175836252,39.50723175836252,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175723020004,249604194010854,2006,72,29,3,150,1,1,2006,22,3,0,0,0,22.980967994834568,22.980967994834568,22.980967994834568,22.980967994834568,22.980967994834568,22.980967994834568,38.30161332472428,38.30161332472428,38.30161332472428,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175725020004,249604194010854,2006,72,29,3,150,3,1,2006,3,3,0,0,0,22.980967994834568,22.980967994834568,22.980967994834568,22.980967994834568,22.980967994834568,22.980967994834568,38.30161332472428,38.30161332472428,38.30161332472428,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218175726020004,249604194010854,2006,72,29,3,150,4,1,2006,9,0,0,0,0,22.980967994834568,22.980967994834568,22.980967994834568,22.980967994834568,22.980967994834568,22.980967994834568,38.30161332472428,38.30161332472428,38.30161332472428,2013-10-21 14:55:36,2023-08-10 13:10:01,,,2,
218176117020004,249604197010854,2006,72,35,4,150,1,1,2006,16,0,1,0,0,23.158933024897415,23.158933024897415,23.158933024897415,23.158933024897415,23.158933024897415,23.158933024897415,38.59822170816236,38.59822170816236,38.59822170816236,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218176118020004,249604197010854,2006,72,35,4,150,2,1,2006,3,0,1,0,0,23.158933024897415,23.158933024897415,23.158933024897415,23.158933024897415,23.158933024897415,23.158933024897415,38.59822170816236,38.59822170816236,38.59822170816236,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218176119020004,249604197010854,2006,72,35,4,150,3,1,2006,9,0,1,0,0,23.158933024897415,23.158933024897415,23.158933024897415,23.158933024897415,23.158933024897415,23.158933024897415,38.59822170816236,38.59822170816236,38.59822170816236,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218176120020004,249604197010854,2006,72,35,4,150,4,1,2006,19,6,1,0,0,23.158933024897415,23.158933024897415,23.158933024897415,23.158933024897415,23.158933024897415,23.158933024897415,38.59822170816236,38.59822170816236,38.59822170816236,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218176068020004,249604199010854,2006,72,37,3,150,1,1,2006,0,0,0,0,0,11.820855000871992,23.314770423525808,23.314770423525808,11.820855000871992,23.314770423525808,23.314770423525808,19.70142500145332,38.85795070587635,38.85795070587635,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218176069020004,249604199010854,2006,72,37,3,150,2,2,2006,3,0,0,0,0,11.493915422653817,23.314770423525808,23.314770423525808,11.493915422653817,23.314770423525808,23.314770423525808,19.15652570442303,38.85795070587635,38.85795070587635,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218176070020004,249604199010854,2006,72,37,3,150,3,1,2006,0,0,0,0,0,11.820855000871992,23.314770423525808,23.314770423525808,11.820855000871992,23.314770423525808,23.314770423525808,19.70142500145332,38.85795070587635,38.85795070587635,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218176071020004,249604199010854,2006,72,37,3,150,4,2,2006,0,0,0,0,0,11.493915422653817,23.314770423525808,23.314770423525808,11.493915422653817,23.314770423525808,23.314770423525808,19.15652570442303,38.85795070587635,38.85795070587635,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218176072020004,249604200010854,2006,72,37,18,150,1,1,2006,13,5,2,0,0,18.0,18.0,18.0,18.0,18.0,18.0,30.0,30.0,30.0,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218176073020004,249604200010854,2006,72,37,18,150,2,1,2006,3,0,0,0,0,18.0,18.0,18.0,18.0,18.0,18.0,30.0,30.0,30.0,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218176074020004,249604200010854,2006,72,37,18,150,3,1,2006,11,3,3,0,0,18.0,18.0,18.0,18.0,18.0,18.0,30.0,30.0,30.0,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218176075020004,249604200010854,2006,72,37,18,150,4,1,2006,6,0,0,0,0,18.0,18.0,18.0,18.0,18.0,18.0,30.0,30.0,30.0,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218175728020004,249604203010854,2006,72,43,5,150,2,1,2006,14,2,1,0,0,22.634258118519796,22.634258118519796,22.634258118519796,22.634258118519796,22.634258118519796,22.634258118519796,37.72376353086633,37.72376353086633,37.72376353086633,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218176097020004,249604201010854,2006,72,39,5,150,1,1,2006,8,2,1,0,0,11.33678628725943,11.33678628725943,23.33678628725943,11.33678628725943,11.33678628725943,23.33678628725943,18.89464381209905,18.89464381209905,38.89464381209905,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218176098020004,249604201010854,2006,72,39,5,150,2,1,2006,6,3,1,0,0,11.33678628725943,11.33678628725943,23.33678628725943,11.33678628725943,11.33678628725943,23.33678628725943,18.89464381209905,18.89464381209905,38.89464381209905,2013-10-21 14:55:36,2023-08-10 13:10:02,,,2,
218175727020004,249604203010854,2006,72,43,5,150,1,1,2006,21,1,0,0,0,22.634258118519796,22.634258118519796,22.634258118519796,22.634258118519796,22.634258118519796,22.634258118519796,37.72376353086633,37.72376353086633,37.72376353086633,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175729020004,249604203010854,2006,72,43,5,150,3,1,2006,40,1,0,0,0,22.634258118519796,22.634258118519796,22.634258118519796,22.634258118519796,22.634258118519796,22.634258118519796,37.72376353086633,37.72376353086633,37.72376353086633,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175730020004,249604203010854,2006,72,43,5,150,4,1,2006,13,4,0,0,0,22.634258118519796,22.634258118519796,22.634258118519796,22.634258118519796,22.634258118519796,22.634258118519796,37.72376353086633,37.72376353086633,37.72376353086633,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175978020004,249604205010854,2006,72,45,1,150,1,1,2006,14,1,3,0,0,22.98545485066859,22.98545485066859,22.98545485066859,22.98545485066859,22.98545485066859,22.98545485066859,38.309091417780984,38.309091417780984,38.309091417780984,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175979020004,249604205010854,2006,72,45,1,150,2,1,2006,9,0,1,0,0,22.98545485066859,22.98545485066859,22.98545485066859,22.98545485066859,22.98545485066859,22.98545485066859,38.309091417780984,38.309091417780984,38.309091417780984,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175980020004,249604205010854,2006,72,45,1,150,3,1,2006,13,1,0,0,0,22.98545485066859,22.98545485066859,22.98545485066859,22.98545485066859,22.98545485066859,22.98545485066859,38.309091417780984,38.309091417780984,38.309091417780984,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175981020004,249604205010854,2006,72,45,1,150,4,1,2006,9,1,0,0,0,22.98545485066859,22.98545485066859,22.98545485066859,22.98545485066859,22.98545485066859,22.98545485066859,38.309091417780984,38.309091417780984,38.309091417780984,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175982020004,249604210010854,2006,72,55,8,150,1,1,2006,0,0,0,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175983020004,249604210010854,2006,72,55,8,150,2,1,2006,0,0,0,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175984020004,249604210010854,2006,72,55,8,150,4,1,2006,0,0,0,0,0,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175694020004,249604208010854,2006,72,55,12,150,1,1,2006,25,3,1,0,0,22.943058062101276,22.943058062101276,22.943058062101276,22.943058062101276,22.943058062101276,22.943058062101276,38.238430103502125,38.238430103502125,38.238430103502125,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175695020004,249604208010854,2006,72,55,12,150,2,1,2006,22,2,1,0,0,22.943058062101276,22.943058062101276,22.943058062101276,22.943058062101276,22.943058062101276,22.943058062101276,38.238430103502125,38.238430103502125,38.238430103502125,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175696020004,249604208010854,2006,72,55,12,150,3,1,2006,26,3,0,0,0,22.943058062101276,22.943058062101276,22.943058062101276,22.943058062101276,22.943058062101276,22.943058062101276,38.238430103502125,38.238430103502125,38.238430103502125,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175697020004,249604208010854,2006,72,55,12,150,4,1,2006,24,2,0,0,0,22.943058062101276,22.943058062101276,22.943058062101276,22.943058062101276,22.943058062101276,22.943058062101276,38.238430103502125,38.238430103502125,38.238430103502125,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175698020004,249604209010854,2006,72,55,17,150,1,1,2006,8,0,0,0,0,23.51392581961795,23.51392581961795,23.51392581961795,23.51392581961795,23.51392581961795,23.51392581961795,39.189876366029914,39.189876366029914,39.189876366029914,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175699020004,249604209010854,2006,72,55,17,150,2,1,2006,9,3,2,0,0,23.51392581961795,23.51392581961795,23.51392581961795,23.51392581961795,23.51392581961795,23.51392581961795,39.189876366029914,39.189876366029914,39.189876366029914,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175732020004,249604211010854,2006,72,57,8,150,2,1,2006,8,4,1,0,0,23.674562196277446,23.674562196277446,23.674562196277446,23.674562196277446,23.674562196277446,23.674562196277446,39.45760366046241,39.45760366046241,39.45760366046241,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175700020004,249604209010854,2006,72,55,17,150,3,1,2006,34,6,2,0,0,23.51392581961795,23.51392581961795,23.51392581961795,23.51392581961795,23.51392581961795,23.51392581961795,39.189876366029914,39.189876366029914,39.189876366029914,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175701020004,249604209010854,2006,72,55,17,150,4,1,2006,19,0,0,0,0,23.51392581961795,23.51392581961795,23.51392581961795,23.51392581961795,23.51392581961795,23.51392581961795,39.189876366029914,39.189876366029914,39.189876366029914,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175731020004,249604211010854,2006,72,57,8,150,1,1,2006,11,3,0,0,0,23.674562196277446,23.674562196277446,23.674562196277446,23.674562196277446,23.674562196277446,23.674562196277446,39.45760366046241,39.45760366046241,39.45760366046241,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175733020004,249604211010854,2006,72,57,8,150,3,1,2006,6,1,0,0,0,23.674562196277446,23.674562196277446,23.674562196277446,23.674562196277446,23.674562196277446,23.674562196277446,39.45760366046241,39.45760366046241,39.45760366046241,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175734020004,249604211010854,2006,72,57,8,150,4,1,2006,8,0,0,0,0,23.674562196277446,23.674562196277446,23.674562196277446,23.674562196277446,23.674562196277446,23.674562196277446,39.45760366046241,39.45760366046241,39.45760366046241,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175735020004,249604212010854,2006,72,57,13,150,1,1,2006,19,4,2,0,0,22.974476304646725,22.974476304646725,22.974476304646725,22.974476304646725,22.974476304646725,22.974476304646725,38.29079384107788,38.29079384107788,38.29079384107788,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175736020004,249604212010854,2006,72,57,13,150,2,1,2006,8,0,0,0,0,22.974476304646725,22.974476304646725,22.974476304646725,22.974476304646725,22.974476304646725,22.974476304646725,38.29079384107788,38.29079384107788,38.29079384107788,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175737020004,249604212010854,2006,72,57,13,150,3,1,2006,17,4,1,0,0,22.974476304646725,22.974476304646725,22.974476304646725,22.974476304646725,22.974476304646725,22.974476304646725,38.29079384107788,38.29079384107788,38.29079384107788,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175738020004,249604212010854,2006,72,57,13,150,4,1,2006,14,2,0,0,0,22.974476304646725,22.974476304646725,22.974476304646725,22.974476304646725,22.974476304646725,22.974476304646725,38.29079384107788,38.29079384107788,38.29079384107788,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175985020004,249604214010854,2006,72,59,5,150,1,1,2006,8,1,0,0,0,22.736408125915222,22.736408125915222,22.736408125915222,22.736408125915222,22.736408125915222,22.736408125915222,37.89401354319204,37.89401354319204,37.89401354319204,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175986020004,249604214010854,2006,72,59,5,150,2,1,2006,5,0,1,0,0,22.736408125915222,22.736408125915222,22.736408125915222,22.736408125915222,22.736408125915222,22.736408125915222,37.89401354319204,37.89401354319204,37.89401354319204,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175987020004,249604214010854,2006,72,59,5,150,3,1,2006,4,0,0,0,0,22.736408125915222,22.736408125915222,22.736408125915222,22.736408125915222,22.736408125915222,22.736408125915222,37.89401354319204,37.89401354319204,37.89401354319204,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175988020004,249604214010854,2006,72,59,5,150,4,1,2006,5,0,0,0,0,22.736408125915222,22.736408125915222,22.736408125915222,22.736408125915222,22.736408125915222,22.736408125915222,37.89401354319204,37.89401354319204,37.89401354319204,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175739020004,249604213010854,2006,72,59,12,150,1,1,2006,9,1,1,0,0,23.51770808915657,23.51770808915657,23.51770808915657,23.51770808915657,23.51770808915657,23.51770808915657,39.19618014859429,39.19618014859429,39.19618014859429,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175740020004,249604213010854,2006,72,59,12,150,2,1,2006,11,1,0,0,0,23.51770808915657,23.51770808915657,23.51770808915657,23.51770808915657,23.51770808915657,23.51770808915657,39.19618014859429,39.19618014859429,39.19618014859429,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175741020004,249604213010854,2006,72,59,12,150,3,1,2006,7,2,2,0,0,23.51770808915657,23.51770808915657,23.51770808915657,23.51770808915657,23.51770808915657,23.51770808915657,39.19618014859429,39.19618014859429,39.19618014859429,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
218175742020004,249604213010854,2006,72,59,12,150,4,1,2006,8,2,0,0,0,23.51770808915657,23.51770808915657,23.51770808915657,23.51770808915657,23.51770808915657,23.51770808915657,39.19618014859429,39.19618014859429,39.19618014859429,2013-10-21 14:55:37,2023-08-10 13:10:02,,,2,
